"","system","ratio","order"
"605","Central California Current",39.1195740997428,4
"606","Central California Current",-1.04687383972467,4
"607","Central California Current",98.6378600904446,4
"608","Central California Current",-2.36503463139796,4
"609","Central California Current",-48.5863215984754,4
"610","Central California Current",142.338973900472,4
"611","Central California Current",-114.027792584957,4
"612","Central California Current",-24.5212557203265,4
"613","Central California Current",-79.9352208976084,4
"614","Central California Current",64.740363172141,4
"615","Central California Current",15.3566835365059,4
"616","Central California Current",1.59811216976569,4
"617","Central California Current",-46.4314217022448,4
"618","Central California Current",-52.5886651109733,4
"619","Central California Current",-108.281672776646,4
"620","Central California Current",5.21215054484708,4
"621","Central California Current",62.4116870239711,4
"622","Central California Current",-127.248312191246,4
"623","Central California Current",-15.5039470887674,4
"624","Central California Current",-136.205342672205,4
"625","Central California Current",82.1252246162376,4
"626","Central California Current",-17.4994471337126,4
"627","Central California Current",-94.2800505120129,4
"628","Central California Current",33.8936315183961,4
"629","Central California Current",3.14110139111613,4
"630","Central California Current",88.4059512220037,4
"631","Central California Current",26.0030952725128,4
"632","Central California Current",-12.9886394119948,4
"633","Central California Current",-80.1978788002398,4
"634","Central California Current",12.5919134104162,4
"635","Central California Current",-57.8916663643974,4
"636","Central California Current",-33.9969498083417,4
"637","Central California Current",0.469272249848335,4
"638","Central California Current",-108.750276285418,4
"639","Central California Current",-39.2600696452549,4
"640","Central California Current",-47.9344222104231,4
"641","Central California Current",-38.9880501769121,4
"642","Central California Current",102.377891058228,4
"643","Central California Current",37.2776057791178,4
"644","Central California Current",40.9944889824931,4
"645","Central California Current",78.4297253468107,4
"646","Central California Current",-29.2728390340866,4
"647","Central California Current",64.6491848985843,4
"648","Central California Current",-137.179358234511,4
"649","Central California Current",-28.787638272598,4
"650","Central California Current",-26.6289727018523,4
"651","Central California Current",-51.8136847671047,4
"652","Central California Current",42.5375812699807,4
"653","Central California Current",-115.825401057403,4
"654","Central California Current",-25.5185039305942,4
"655","Central California Current",-13.8818910842006,4
"656","Central California Current",25.4932045794604,4
"657","Central California Current",-6.64857067388865,4
"658","Central California Current",14.776994975691,4
"659","Central California Current",-3.46335313810211,4
"660","Central California Current",-75.437103222454,4
"661","Central California Current",-11.9909290622701,4
"662","Central California Current",3.87830294383279,4
"663","Central California Current",59.02087039993,4
"664","Central California Current",-51.6463995552464,4
"665","Central California Current",-29.764875821068,4
"666","Central California Current",-98.9321126607826,4
"667","Central California Current",-19.5880947405735,4
"668","Central California Current",-120.767068546371,4
"669","Central California Current",20.61609620725,4
"670","Central California Current",66.1182420223825,4
"671","Central California Current",-79.7770935486602,4
"672","Central California Current",-40.3804032036876,4
"673","Central California Current",49.0908187212422,4
"674","Central California Current",53.5762273859955,4
"675","Central California Current",-7.63763289042626,4
"676","Central California Current",35.998981446834,4
"677","Central California Current",20.7854379974147,4
"678","Central California Current",12.2511591889722,4
"679","Central California Current",-229.950422813416,4
"680","Central California Current",76.0637051763357,4
"681","Central California Current",-1.97057543582391,4
"682","Central California Current",39.7423931580431,4
"683","Central California Current",35.0892413366715,4
"684","Central California Current",82.5573694844038,4
"685","Central California Current",-22.7576076666693,4
"686","Central California Current",-43.544802456257,4
"687","Central California Current",-7.84923276550762,4
"688","Central California Current",9.43532704982016,4
"689","Central California Current",205.643936906218,4
"690","Central California Current",-29.4045759918357,4
"691","Central California Current",7.48873456336749,4
"692","Central California Current",-16.3393879041274,4
"693","Central California Current",-10.4037166540944,4
"694","Central California Current",-110.671314725982,4
"695","Central California Current",-54.6875770651338,4
"696","Central California Current",-224.388894637393,4
"697","Central California Current",-49.3412659947534,4
"698","Central California Current",42.0004727720515,4
"699","Central California Current",-124.481327657732,4
"700","Central California Current",-36.306101681146,4
"701","Central California Current",-140.580260044713,4
"702","Central California Current",74.399028932437,4
"703","Central California Current",12.1128871310114,4
"704","Central California Current",116.815979972904,4
"705","Central California Current",20.8909915482768,4
"706","Central California Current",-21.1935758407052,4
"707","Central California Current",53.0409786090878,4
"708","Central California Current",166.33002247994,4
"709","Central California Current",-95.4285241217881,4
"710","Central California Current",-10.7820886504806,4
"711","Central California Current",-7.07783553644941,4
"712","Central California Current",-130.02606848239,4
"713","Central California Current",3.7420677303644,4
"714","Central California Current",-105.941334196374,4
"715","Central California Current",-11.9730297855793,4
"716","Central California Current",16.7013838866778,4
"717","Central California Current",-128.988191694143,4
"718","Central California Current",-11.3504806440578,4
"719","Central California Current",-28.265883685563,4
"720","Central California Current",-140.583016013929,4
